district_id,district_name,state,year,latitude,longitude,population,urban_population,rural_population,number_of_doctors,number_of_hospitals,hospital_beds,primary_health_centers,disease_burden_index,doctor_to_population_ratio,bed_availability_index,healthcare_access_score,under_served_flag
IND_0445,Muktsar,Punjab,2021,30.7831,75.2654,318542,126821,,545,16,637,4,0.395,1.7109,0.3999,0.6165,0
IND_0445,Muktsar,Punjab,2022,30.7831,75.2654,325150,131078,194072,426,21,1073,5,0.345,1.3102,0.66,0.6641,0
IND_0445,Muktsar,Punjab,2023,30.7831,75.2654,326187,133127,193060,360,14,600,5,0.2444,1.1037,,0.6111,0
IND_0446,Nawanshahr,Punjab,2019,31.8173,76.4584,895114,394789,500325,520,29,1112,5,0.384,0.5809,0.2485,0.3618,1
IND_0446,Nawanshahr,Punjab,2020,31.8173,76.4584,909512,405687,503825,409,27,790,9,0.4429,0.4497,0.1737,0.33,1
IND_0446,Nawanshahr,Punjab,2021,31.8173,76.4584,921832,415791,506041,362,23,768,8,0.5944,0.3927,0.1666,0.2912,1
IND_0446,Nawanshahr,Punjab,2022,31.8173,76.4584,930812,424496,506316,,25,1201,5,0.4166,0.6758,0.2581,0.383,1
IND_0446,Nawanshahr,Punjab,2023,31.8173,76.4584,958995,442143,516852,493,20,877,8,0.3553,0.5141,0.1829,0.3707,1
IND_0447,Pathankot,Punjab,2019,31.7585,75.7806,345103,,205661,441,21,1125,4,0.3168,1.2779,0.652,0.6579,0
IND_0447,Pathankot,Punjab,2020,31.7585,75.7806,349431,142938,206493,,16,514,5,0.354,1.6427,0.2942,0.6295,0
IND_0447,Pathankot,Punjab,2021,31.7585,75.7806,355347,147135,208212,576,22,962,5,0.2937,,0.5414,0.681,0
IND_0447,Pathankot,Punjab,2022,31.7585,75.7806,359248,150546,,569,19,857,5,0.3286,,0.4771,0.6653,0
IND_0447,Pathankot,Punjab,2023,31.7585,75.7806,364450,154548,209902,381,25,583,3,0.2323,1.0454,,0.512,0
IND_0448,Patiala,Punjab,2019,32.4148,74.0745,1121903,507475,614428,973,53,2037,,0.2811,0.8673,0.3631,0.5325,0
IND_0448,Patiala,Punjab,2020,32.4148,74.0745,1141889,522225,619664,1258,48,2112,10,0.3003,,0.3699,0.5448,0
IND_0448,Patiala,Punjab,2021,32.4148,74.0745,1159046,,623180,1097,82,4361,21,0.3168,0.9465,0.7525,0.7,0
IND_0448,Patiala,Punjab,2022,32.4148,74.0745,1179176,,628107,1068,69,2929,20,0.3512,0.9057,0.4968,0.6187,0
IND_0448,Patiala,Punjab,2023,32.4148,74.0745,1197827,565775,632052,1199,76,,21,0.2417,1.001,,0.681,0
IND_0449,Rupnagar,Punjab,2019,31.0539,74.0265,488210,203579,284631,403,32,1443,9,,,0.5911,0.6619,0
IND_0449,Rupnagar,Punjab,2020,31.0539,74.0265,496880,209679,287201,469,21,473,7,0.3918,0.9439,0.1904,0.4703,0
IND_0449,Rupnagar,Punjab,2021,31.0539,74.0265,500889,213875,287014,575,34,1831,9,0.4218,1.148,0.7311,0.69,0
IND_0449,Rupnagar,Punjab,2022,31.0539,74.0265,507666,219307,288359,872,35,1645,8,0.2791,1.7177,0.6481,0.759,0
IND_0449,Rupnagar,Punjab,2023,31.0539,74.0265,516492,225702,290790,545,22,544,6,0.3274,1.0552,0.2107,0.5051,0
IND_0450,Sahibzada Ajit Singh Nagar,Punjab,2019,31.2563,76.2836,446333,182288,264045,655,21,,8,0.2857,1.4675,0.3437,0.6817,0
IND_0450,Sahibzada Ajit Singh Nagar,Punjab,2020,31.2563,76.2836,454285,187807,266478,386,26,920,8,0.3732,0.8497,0.405,0.5842,0
IND_0450,Sahibzada Ajit Singh Nagar,Punjab,2021,31.2563,76.2836,460017,192477,267540,462,34,1450,7,0.3358,1.0043,0.6304,0.6414,0
IND_0450,Sahibzada Ajit Singh Nagar,Punjab,2022,31.2563,76.2836,465691,197180,268511,685,30,982,5,0.3058,1.4709,0.4217,0.6193,0
IND_0450,Sahibzada Ajit Singh Nagar,Punjab,2023,31.2563,76.2836,470470,201555,268915,439,20,737,7,,0.9331,0.3133,0.5287,0
IND_0451,Sangrur,Punjab,2019,32.2569,75.9965,334221,133423,,367,,,3,0.2303,1.0981,0.3626,0.5727,0
IND_0451,Sangrur,Punjab,2020,32.2569,75.9965,339196,137105,202091,,15,652,4,0.4033,1.5006,0.3844,0.5922,0
IND_0451,Sangrur,Punjab,2021,32.2569,75.9965,345528,141392,204136,572,,646,5,0.428,1.6554,0.3739,0.65,0
IND_0451,Sangrur,Punjab,2022,32.2569,75.9965,349179,144632,204547,345,19,423,5,0.2404,0.988,0.2423,0.5544,0
IND_0451,Sangrur,Punjab,2023,32.2569,75.9965,355227,148913,206314,594,19,467,3,0.282,1.6722,0.2629,0.5875,0
IND_0452,Tarn Taran,Punjab,2019,32.057,75.025,1003783,444786,558997,,40,1111,17,0.3522,1.3768,0.2214,0.595,0
IND_0452,Tarn Taran,Punjab,2020,32.057,75.025,1017508,455955,561553,949,42,2248,16,0.4048,0.9327,0.4419,0.5923,0
IND_0452,Tarn Taran,Punjab,2021,32.057,75.025,1033799,468424,565375,1055,44,1145,11,0.3682,1.0205,,0.4625,0
IND_0452,Tarn Taran,Punjab,2022,32.057,75.025,1042312,477493,564819,1569,42,1670,14,0.2266,1.5053,0.3204,0.66,0
IND_0452,Tarn Taran,Punjab,2023,32.057,75.025,1060975,491348,569627,1500,,3208,17,0.2677,1.4138,0.6047,0.7416,0
IND_0453,Ambala,Haryana,2019,30.258,75.7065,658917,245133,,678,35,701,13,0.2845,,0.2128,0.6062,0
IND_0453,Ambala,Haryana,2020,30.258,75.7065,670037,252620,417417,1027,43,1137,7,0.4079,1.5328,0.3394,0.5682,0
IND_0453,Ambala,Haryana,2021,30.258,75.7065,677908,258977,418931,,45,1686,12,0.3775,1.3984,0.4974,0.6474,0
IND_0453,Ambala,Haryana,2022,30.258,75.7065,689733,266943,422790,671,39,2006,12,0.3014,0.9728,0.5817,0.6311,0
IND_0453,Ambala,Haryana,2023,30.258,75.7065,695467,272640,422827,599,41,1374,8,,,0.3951,0.5209,0
IND_0454,Bhiwani,Haryana,2019,28.8851,76.7449,448931,190912,258019,434,18,397,7,0.3188,0.9667,0.1769,0.521,0
IND_0454,Bhiwani,Haryana,2020,28.8851,76.7449,455076,195801,259275,519,26,706,5,0.4134,1.1405,0.3103,0.491,0
IND_0454,Bhiwani,Haryana,2021,28.8851,76.7449,462003,201091,,,19,496,6,0.3217,1.2554,0.2147,0.5663,0
IND_0454,Bhiwani,Haryana,2022,28.8851,76.7449,470640,207204,263436,642,30,703,7,0.2244,1.3641,0.2987,0.6323,0
IND_0454,Bhiwani,Haryana,2023,28.8851,76.7449,476085,,264104,792,19,548,,0.2863,1.6636,0.2302,0.6892,0
IND_0455,Charkhi Dadri,Haryana,2019,30.3702,75.3372,587663,,313737,399,37,1055,5,0.374,0.679,0.359,0.4328,0
IND_0455,Charkhi Dadri,Haryana,2020,30.3702,75.3372,597300,281405,315895,451,34,885,7,0.4047,0.7551,0.2963,0.4869,0
IND_0455,Charkhi Dadri,Haryana,2021,30.3702,75.3372,607395,,318197,512,28,740,7,0.3764,0.8429,0.2437,0.4832,0
IND_0455,Charkhi Dadri,Haryana,2022,30.3702,75.3372,615093,295939,319154,732,38,1329,6,0.3373,1.1901,,0.5572,0
IND_0455,Charkhi Dadri,Haryana,2023,30.3702,75.3372,616798,299843,316955,,36,1666,,0.2402,1.4689,0.5402,0.6561,0
IND_0456,Faridabad,Haryana,2019,28.4426,75.5942,484587,217980,266607,461,18,417,6,0.3504,0.9513,0.1721,0.4737,0
IND_0456,Faridabad,Haryana,2020,28.4426,75.5942,492232,223880,268352,392,21,495,6,0.3722,0.7964,0.2011,0.4757,0
IND_0456,Faridabad,Haryana,2021,28.4426,75.5942,497556,228790,268766,538,26,1138,4,0.3556,1.0813,0.4574,0.517,0
IND_0456,Faridabad,Haryana,2022,28.4426,75.5942,505541,234989,270552,740,32,,4,0.3365,1.4638,0.5056,0.6002,0
IND_0456,Faridabad,Haryana,2023,28.4426,75.5942,515616,,273366,666,33,932,5,,1.2917,0.3615,0.5782,0
IND_0457,Fatehabad,Haryana,2019,28.6823,75.3005,2643520,911295,1732225,2246,139,5864,34,0.3466,0.8496,0.4437,0.5575,0
IND_0457,Fatehabad,Haryana,2020,28.6823,75.3005,2682092,938002,1744090,4117,111,3886,47,0.3339,1.535,0.2898,0.6139,0
IND_0457,Fatehabad,Haryana,2021,28.6823,75.3005,2738135,971293,1766842,4014,114,5235,62,0.3867,1.466,,0.6878,0
IND_0457,Fatehabad,Haryana,2022,28.6823,75.3005,2775331,,1776967,3134,191,9738,40,0.3264,1.1292,0.7018,0.6506,0
IND_0457,Fatehabad,Haryana,2023,28.6823,75.3005,2792151,1018375,1773776,4301,116,4693,37,0.3374,1.5404,0.3362,0.5957,0
IND_0458,Gurugram,Haryana,2019,28.9261,75.353,809767,365259,444508,,,882,5,,0.6483,0.2178,0.373,1
IND_0458,Gurugram,Haryana,2020,28.9261,75.353,824134,375860,448274,346,,1372,4,0.434,0.4198,0.333,0.353,1
IND_0458,Gurugram,Haryana,2021,28.9261,75.353,829449,382431,447018,438,18,735,6,0.4959,,0.1772,0.3126,1
IND_0458,Gurugram,Haryana,2022,28.9261,75.353,853565,397818,455747,456,20,987,4,0.4165,0.5342,0.2313,0.3412,1
IND_0458,Gurugram,Haryana,2023,28.9261,75.353,856583,403508,453075,358,17,732,8,0.3139,0.4179,0.1709,0.3605,1
IND_0459,Hisar,Haryana,2019,30.0935,76.1652,988564,390604,597960,674,60,1739,10,,0.6818,0.3518,0.4673,0
IND_0459,Hisar,Haryana,2020,30.0935,76.1652,1005867,402470,603397,1436,63,1597,18,0.4033,1.4276,0.3175,0.6299,0
IND_0459,Hisar,Haryana,2021,30.0935,76.1652,1012768,410295,602473,824,42,1129,10,0.3193,0.8136,0.223,0.4393,0
IND_0459,Hisar,Haryana,2022,30.0935,76.1652,1041717,427232,614485,1560,46,1473,19,0.3724,1.4975,0.2828,0.628,0
IND_0459,Hisar,Haryana,2023,30.0935,76.1652,1055721,438254,617467,1625,66,2635,20,0.2624,1.5392,0.4992,0.7272,0
IND_0460,Jhajjar,Haryana,2019,27.731,75.0256,3361603,1353363,2008240,3740,202,6955,33,0.2661,1.1126,0.4138,0.5531,0
IND_0460,Jhajjar,Haryana,2020,27.731,75.0256,3411622,1390558,2021064,2431,130,3944,58,0.3768,0.7126,0.2312,0.505,0
IND_0460,Jhajjar,Haryana,2021,27.731,75.0256,3470649,1431971,2038678,3312,133,6676,42,0.2872,0.9543,0.3847,0.549,0
IND_0460,Jhajjar,Haryana,2022,27.731,75.0256,3530108,1474154,2055954,2752,152,6412,51,,0.7796,0.3633,0.528,0
IND_0460,Jhajjar,Haryana,2023,27.731,75.0256,3528298,1491039,2037259,3721,224,4420,39,0.3549,1.0546,0.2505,0.524,0
IND_0461,Jind,Haryana,2019,28.8017,75.7024,690158,314112,376046,790,46,2077,9,0.2485,1.1447,0.6019,0.6409,0
IND_0461,Jind,Haryana,2020,28.8017,75.7024,702535,323258,379277,887,32,1244,8,0.4523,1.2626,0.3541,0.5359,0
IND_0461,Jind,Haryana,2021,28.8017,75.7024,708450,329522,378928,,43,1824,11,0.3191,0.8046,0.5149,0.6065,0
IND_0461,Jind,Haryana,2022,28.8017,75.7024,719192,338114,381078,742,44,974,,0.338,1.0317,0.2709,0.516,0
IND_0461,Jind,Haryana,2023,28.8017,75.7024,727390,,,1137,40,1379,10,0.3042,1.5631,0.3792,0.6698,0
IND_0462,Kaithal,Haryana,2019,30.7654,76.0215,289331,103784,185547,360,,266,5,0.3506,1.2442,0.1839,0.5683,0
IND_0462,Kaithal,Haryana,2020,30.7654,76.0215,293741,106834,186907,,16,792,5,0.4039,1.5149,,0.6811,0
IND_0462,Kaithal,Haryana,2021,30.7654,76.0215,299840,110552,189288,408,12,551,3,0.3059,1.3607,0.3675,0.5416,0
IND_0462,Kaithal,Haryana,2022,30.7654,76.0215,305061,,191059,264,,720,6,0.2284,0.8654,0.472,0.6353,0
IND_0462,Kaithal,Haryana,2023,30.7654,76.0215,304346,115257,189089,293,19,753,4,0.2943,0.9627,0.4948,0.5759,0
IND_0463,Karnal,Haryana,2019,28.3758,76.9364,183970,74046,109924,203,9,408,3,0.2348,1.1034,0.4436,0.6324,0
IND_0463,Karnal,Haryana,2020,28.3758,76.9364,186969,76188,110781,192,9,321,3,0.3475,1.0269,0.3434,0.5384,0
IND_0463,Karnal,Haryana,2021,28.3758,76.9364,189153,78023,111130,269,,413,,0.3826,1.4221,0.4367,0.6126,0
IND_0463,Karnal,Haryana,2022,28.3758,76.9364,192394,80322,112072,168,10,508,3,0.2455,0.8732,0.5281,0.623,0
IND_0463,Karnal,Haryana,2023,28.3758,76.9364,196836,83161,113675,278,11,441,2,,,0.4481,0.5929,0
IND_0464,Kurukshetra,Haryana,2019,27.9679,77.3769,547256,270068,277188,120,11,316,4,0.4809,0.2193,0.1155,0.2729,1
IND_0464,Kurukshetra,Haryana,2020,27.9679,77.3769,555025,276677,278348,207,20,543,2,0.5772,0.373,0.1957,0.2391,1
IND_0464,Kurukshetra,Haryana,2021,27.9679,77.3769,562131,283030,279101,397,17,565,2,0.4717,0.7062,0.201,0.345,1
IND_0464,Kurukshetra,Haryana,2022,27.9679,77.3769,576877,293339,283538,196,16,735,3,0.3745,0.3398,0.2548,0.3304,1
IND_0464,Kurukshetra,Haryana,2023,27.9679,77.3769,583701,299728,283973,141,,302,4,0.4583,0.2416,0.1035,0.2786,1
IND_0465,Mahendragarh,Haryana,2019,30.1865,74.8114,488831,219604,269227,332,31,1316,5,0.3258,0.6792,0.5384,0.5193,0
IND_0465,Mahendragarh,Haryana,2020,30.1865,74.8114,496865,225698,271167,598,28,1278,6,0.2915,1.2035,0.5144,0.6135,0
IND_0465,Mahendragarh,Haryana,2021,30.1865,74.8114,503021,231009,272012,641,18,725,6,0.3287,1.2743,0.2883,0.5766,0
IND_0465,Mahendragarh,Haryana,2022,30.1865,74.8114,511463,,274020,536,31,678,,0.3202,,0.2651,0.5825,0
IND_0465,Mahendragarh,Haryana,2023,30.1865,74.8114,515227,241767,273460,756,32,1239,6,0.3195,1.4673,0.481,0.6473,0
IND_0466,Nuh,Haryana,2019,28.1097,75.0901,361330,128511,232819,200,9,448,1,0.3586,0.5535,0.248,0.3416,1
IND_0466,Nuh,Haryana,2020,28.1097,75.0901,365869,,233914,242,12,351,4,0.4717,0.6614,0.1919,0.3706,1
IND_0466,Nuh,Haryana,2021,28.1097,75.0901,374078,136786,237292,177,12,384,2,0.4476,0.4732,0.2053,0.308,1
IND_0466,Nuh,Haryana,2022,28.1097,75.0901,380455,141020,,201,12,,2,0.3777,0.5283,0.3265,0.3713,1
IND_0466,Nuh,Haryana,2023,28.1097,75.0901,384633,144492,240141,226,12,492,4,0.4107,0.5876,0.2558,0.3991,1
IND_0467,Palwal,Haryana,2019,29.3152,74.5568,557520,268071,289449,227,14,336,3,0.3779,0.4072,0.1205,0.3021,1
IND_0467,Palwal,Haryana,2020,29.3152,74.5568,564534,274266,,294,12,269,,0.4712,0.5208,0.0953,0.2819,1
IND_0467,Palwal,Haryana,2021,29.3152,74.5568,576497,282960,293537,375,13,594,,0.4396,0.6505,0.2061,0.342,1
IND_0467,Palwal,Haryana,2022,29.3152,74.5568,583158,289145,294013,287,16,520,4,0.3903,0.4921,0.1783,0.3538,1
IND_0467,Palwal,Haryana,2023,29.3152,74.5568,597238,299113,,323,14,309,5,0.3951,0.5408,0.1035,0.3372,1
IND_0468,Panchkula,Haryana,2019,27.9249,74.8964,719522,279500,440022,470,28,1074,4,0.3819,0.6532,0.2985,0.3952,1
IND_0468,Panchkula,Haryana,2020,27.9249,74.8964,731127,287663,,208,17,443,,,0.2845,0.1212,0.3109,1
IND_0468,Panchkula,Haryana,2021,27.9249,74.8964,742327,295782,446545,318,22,617,7,0.4958,0.4284,0.1662,0.3219,1
IND_0468,Panchkula,Haryana,2022,27.9249,74.8964,757940,305792,452148,252,21,1026,7,0.299,0.3325,0.2707,0.4096,1
IND_0468,Panchkula,Haryana,2023,27.9249,74.8964,760598,310668,449930,,23,624,4,0.4754,0.5272,0.1641,0.3044,1
IND_0469,Panipat,Haryana,2019,28.4839,75.5044,251705,100660,151045,340,13,340,,0.3256,1.3508,0.2702,0.565,0
IND_0469,Panipat,Haryana,2020,28.4839,75.5044,255860,103601,152259,311,15,604,5,0.3292,1.2155,0.4721,0.6544,0
IND_0469,Panipat,Haryana,2021,28.4839,75.5044,258561,105988,152573,419,9,188,5,0.4281,,0.1454,0.6265,0
IND_0469,Panipat,Haryana,2022,28.4839,75.5044,265516,110166,155350,417,16,467,3,0.2362,1.5705,,0.6428,0
IND_0469,Panipat,Haryana,2023,28.4839,75.5044,264572,111097,153475,357,11,465,3,0.2613,1.3493,0.3515,0.6046,0
IND_0470,Rewari,Haryana,2019,27.7017,74.6803,1118202,329564,788638,1628,,1938,17,0.2523,1.4559,0.3466,0.6278,0
IND_0470,Rewari,Haryana,2020,27.7017,74.6803,1132293,339379,792914,1113,68,3433,23,0.3235,0.983,0.6064,0.6618,0
IND_0470,Rewari,Haryana,2021,27.7017,74.6803,1158592,353054,805538,1720,50,1133,15,0.3637,1.4846,0.1956,0.5394,0
IND_0470,Rewari,Haryana,2022,27.7017,74.6803,1165656,361035,804621,1606,50,1584,17,0.2258,1.3778,0.2718,0.5988,0
IND_0470,Rewari,Haryana,2023,27.7017,74.6803,1185118,372988,812130,1795,81,3915,21,0.3077,1.5146,0.6607,0.7349,0
IND_0471,Rohtak,Haryana,2019,29.3797,76.3356,454135,214047,240088,648,21,1014,7,0.3116,1.4269,0.4466,0.6721,0
IND_0471,Rohtak,Haryana,2020,29.3797,76.3356,460500,219350,241150,334,23,1042,5,0.367,0.7253,0.4526,0.5093,0
IND_0471,Rohtak,Haryana,2021,29.3797,76.3356,465197,223913,241284,570,28,854,4,0.4708,1.2253,0.3672,0.5017,0
IND_0471,Rohtak,Haryana,2022,29.3797,76.3356,476431,231703,244728,428,,,4,0.2636,0.8983,0.3782,0.4989,0
IND_0471,Rohtak,Haryana,2023,29.3797,76.3356,483411,237514,245897,,19,505,7,0.3228,1.5349,0.2089,0.6166,0
IND_0472,Sirsa,Haryana,2019,29.7771,77.5057,437443,224510,212933,332,26,987,5,0.2695,0.759,0.4513,0.5387,0
IND_0472,Sirsa,Haryana,2020,29.7771,77.5057,442732,229438,213294,709,27,972,6,,1.6014,0.4391,0.6867,0
IND_0472,Sirsa,Haryana,2021,29.7771,77.5057,448379,,213773,565,21,899,4,0.3016,1.2601,0.401,0.5573,0
IND_0472,Sirsa,Haryana,2022,29.7771,77.5057,454166,239905,214261,726,25,1140,3,0.24,,0.502,0.6284,0
IND_0472,Sirsa,Haryana,2023,29.7771,77.5057,461531,246103,215428,608,28,967,7,0.3331,1.3174,0.419,0.6364,0
IND_0473,Sonipat,Haryana,2019,29.362,75.7895,718539,331695,386844,483,34,955,11,0.3679,0.6722,0.2658,0.4934,0
IND_0473,Sonipat,Haryana,2020,29.362,75.7895,728182,339787,,984,39,1611,7,0.3212,1.3513,0.4425,0.5695,0
IND_0473,Sonipat,Haryana,2021,29.362,75.7895,742361,,392245,689,42,1110,11,0.4277,0.9281,,0.5422,0
IND_0473,Sonipat,Haryana,2022,29.362,75.7895,754281,359509,394772,935,44,1058,7,0.2752,1.2396,0.2805,0.5251,0
IND_0473,Sonipat,Haryana,2023,29.362,75.7895,756182,364196,391986,1186,47,2268,11,0.3217,1.5684,0.5999,0.7452,0
IND_0474,Yamunanagar,Haryana,2019,30.5461,74.9988,822250,286305,535945,1224,39,1397,9,0.363,1.4886,0.3398,0.54,0
IND_0474,Yamunanagar,Haryana,2020,30.5461,74.9988,832898,294177,538721,1114,33,895,19,0.3526,1.3375,0.2149,0.6258,0
IND_0474,Yamunanagar,Haryana,2021,30.5461,74.9988,848586,,544625,1216,53,2447,9,,1.433,,0.6329,0
IND_0474,Yamunanagar,Haryana,2022,30.5461,74.9988,866607,314749,551858,,,1048,,0.3224,1.0108,0.2419,0.4933,0
IND_0474,Yamunanagar,Haryana,2023,30.5461,74.9988,865348,318619,546729,979,38,,,0.2542,1.1313,0.205,0.5893,0
IND_0475,Angul,Odisha,2019,21.0491,81.4043,572113,118052,,87,9,121,3,0.5167,0.1521,0.0423,0.2145,1
IND_0475,Angul,Odisha,2020,21.0491,81.4043,579941,122567,457374,,11,,3,0.6159,0.4518,0.0835,0.2154,1
IND_0475,Angul,Odisha,2021,21.0491,81.4043,590429,127735,462694,204,9,160,5,0.6706,0.3455,,0.1987,1
IND_0475,Angul,Odisha,2022,21.0491,81.4043,603060,133483,469577,217,,219,4,0.442,0.3598,,0.2472,1
IND_0475,Angul,Odisha,2023,21.0491,81.4043,600123,,464289,,8,96,5,0.5114,0.3133,0.032,0.2481,1
IND_0476,Balangir,Odisha,2019,20.2458,84.9544,846166,140572,705594,784,22,,16,0.3691,0.9265,0.1647,0.4881,0
IND_0476,Balangir,Odisha,2020,20.2458,84.9544,859215,147035,712180,,23,459,20,0.4951,0.4865,0.1068,0.3992,0
IND_0476,Balangir,Odisha,2021,20.2458,84.9544,876387,154356,722031,452,23,,16,0.5312,0.5158,0.1417,0.3441,0
IND_0476,Balangir,Odisha,2022,20.2458,84.9544,886012,160481,725531,569,34,758,16,0.4549,0.6422,0.1711,0.3948,0
IND_0476,Balangir,Odisha,2023,20.2458,84.9544,897202,166994,730208,493,20,435,18,,,0.097,0.4219,0
IND_0477,Balasore,Odisha,2019,18.871,84.6199,200096,57492,142604,52,2,50,1,,0.2599,0.05,0.253,1
IND_0477,Balasore,Odisha,2020,18.871,84.6199,203351,59444,143907,,4,98,2,0.6261,0.2901,,0.2145,1
IND_0477,Balasore,Odisha,2021,18.871,84.6199,205749,61174,144575,45,5,86,1,0.657,0.2187,0.0836,0.1886,1
IND_0477,Balasore,Odisha,2022,18.871,84.6199,210450,,146826,65,3,86,1,0.548,,0.0817,0.2298,1
IND_0477,Balasore,Odisha,2023,18.871,84.6199,211629,65039,146590,102,3,78,1,0.5914,0.482,,0.2545,1
IND_0478,Bargarh,Odisha,2019,19.209,82.2639,242423,47654,194769,176,9,124,4,0.4033,0.726,0.1023,0.3971,0
IND_0478,Bargarh,Odisha,2020,19.209,82.2639,245822,49551,196271,182,7,165,5,0.5574,0.7404,0.1342,0.4158,0
IND_0478,Bargarh,Odisha,2021,19.209,82.2639,248698,51374,197324,154,6,153,3,0.401,0.6192,0.123,0.3462,0
IND_0478,Bargarh,Odisha,2022,19.209,82.2639,251467,53203,198264,235,,109,4,0.3879,0.9345,0.0867,0.4372,0
IND_0478,Bargarh,Odisha,2023,19.209,82.2639,258106,55899,202207,237,8,153,4,0.3789,0.9182,0.1186,0.445,0
IND_0479,Bhadrak,Odisha,2019,22.0292,84.287,405347,113019,292328,187,11,170,5,0.4751,,0.0839,0.3199,0
IND_0479,Bhadrak,Odisha,2020,22.0292,84.287,411558,116809,294749,331,13,195,9,0.5482,0.8043,0.0948,0.4697,0
IND_0479,Bhadrak,Odisha,2021,22.0292,84.287,418966,121006,297960,294,,306,10,0.4823,0.7017,,0.4629,0
IND_0479,Bhadrak,Odisha,2022,22.0292,84.287,423377,124397,298980,233,17,309,8,0.4113,0.5503,0.146,0.4426,0
IND_0479,Bhadrak,Odisha,2023,22.0292,84.287,427173,127648,299525,453,17,,6,0.4283,1.0605,0.2074,0.4698,0
IND_0480,Boudh,Odisha,2019,20.0864,81.9831,373984,61302,312682,356,15,216,8,0.4651,0.9519,0.1155,0.4719,0
IND_0480,Boudh,Odisha,2020,20.0864,81.9831,380331,,,204,11,274,7,0.57,0.5364,,0.3616,0
IND_0480,Boudh,Odisha,2021,20.0864,81.9831,386738,67260,319478,372,12,201,8,0.554,,0.1039,0.4228,0
IND_0480,Boudh,Odisha,2022,20.0864,81.9831,392870,70291,322579,186,16,432,7,0.4323,0.4734,0.2199,0.4336,0
IND_0480,Boudh,Odisha,2023,20.0864,81.9831,396201,72868,323333,290,15,232,7,0.3612,,0.1171,0.4283,0
IND_0481,Cuttack,Odisha,2019,17.8859,85.0123,564060,68861,495199,273,11,260,,0.5093,0.484,0.0922,0.2778,1
IND_0481,Cuttack,Odisha,2020,17.8859,85.0123,573038,72822,500216,271,9,265,5,0.6281,0.4729,0.0925,0.2246,1
IND_0481,Cuttack,Odisha,2021,17.8859,85.0123,581131,,504375,303,8,205,5,0.5838,0.5214,0.0706,0.2405,1
IND_0481,Cuttack,Odisha,2022,17.8859,85.0123,588832,80717,508115,159,8,101,6,,,0.0343,0.2496,1
IND_0481,Cuttack,Odisha,2023,17.8859,85.0123,596601,84765,,229,9,273,,,0.3838,0.0915,0.234,1
IND_0482,Deogarh,Odisha,2019,19.6954,83.7653,260625,40758,,161,5,149,3,0.4247,0.6177,0.1143,0.3416,0
IND_0482,Deogarh,Odisha,2020,19.6954,83.7653,264016,42609,221407,,9,198,4,,0.9962,0.15,0.4118,0
IND_0482,Deogarh,Odisha,2021,19.6954,83.7653,267746,44549,223197,244,6,187,7,0.5103,0.9113,,0.4842,0
IND_0482,Deogarh,Odisha,2022,19.6954,83.7653,271424,46519,224905,210,9,227,6,0.3732,,0.1673,0.4755,0
IND_0482,Deogarh,Odisha,2023,19.6954,83.7653,275018,48510,226508,179,,164,,0.424,0.6509,0.1193,0.3763,0
IND_0483,Dhenkanal,Odisha,2019,21.6557,85.5853,635056,148426,486630,508,26,739,16,0.3577,0.7999,0.2327,0.5195,0
IND_0483,Dhenkanal,Odisha,2020,21.6557,85.5853,646071,154231,491840,502,23,557,16,0.3996,0.777,0.1724,0.5116,0
IND_0483,Dhenkanal,Odisha,2021,21.6557,85.5853,653898,,494529,293,22,588,14,0.4872,0.4481,0.1798,0.4281,0
IND_0483,Dhenkanal,Odisha,2022,21.6557,85.5853,667265,165963,501302,491,23,676,,0.4221,0.7358,0.2026,0.4641,0
IND_0483,Dhenkanal,Odisha,2023,21.6557,85.5853,671182,170294,500888,386,25,432,13,0.4056,0.5751,0.1287,0.4027,0
IND_0484,Gajapati,Odisha,2019,21.1927,84.6171,240869,48773,192096,109,8,169,4,0.4161,0.4525,0.1403,0.4028,0
IND_0484,Gajapati,Odisha,2020,21.1927,84.6171,244707,50774,193933,232,,215,5,0.4144,0.9481,0.1757,0.4864,0
IND_0484,Gajapati,Odisha,2021,21.1927,84.6171,249222,52957,196265,168,7,150,6,0.5651,0.6741,0.1204,0.4055,0
IND_0484,Gajapati,Odisha,2022,21.1927,84.6171,253655,55167,198488,222,9,110,4,0.4658,0.8752,0.0867,0.4186,0
IND_0484,Gajapati,Odisha,2023,21.1927,84.6171,256623,57096,199527,273,6,73,4,0.3941,1.0638,0.0569,0.4298,0
IND_0485,Ganjam,Odisha,2019,20.6912,85.3552,524591,111939,412652,125,7,191,6,0.4569,0.2383,0.0728,0.2712,1
IND_0485,Ganjam,Odisha,2020,20.6912,85.3552,533621,116534,417087,126,,302,6,0.6153,0.2361,0.1132,0.2357,1
IND_0485,Ganjam,Odisha,2021,20.6912,85.3552,539082,120422,418660,168,10,162,7,0.4983,0.3116,0.0601,0.2596,1
IND_0485,Ganjam,Odisha,2022,20.6912,85.3552,548503,125269,423234,,11,176,4,0.5185,,0.0642,0.2654,1
IND_0485,Ganjam,Odisha,2023,20.6912,85.3552,554675,129452,425223,289,7,181,5,0.4747,0.521,0.0653,0.2865,1
IND_0486,Jagatsinghpur,Odisha,2019,20.3267,85.1458,755886,147525,608361,529,30,732,17,0.3958,0.6998,0.1937,0.4669,0
